Date,Open,High,Low,Close,Adj Close,Volume
11/6/2012,624,633,615,2.08,624,500
11/7/2012,630,630,594,2,600,800
11/8/2012,594,603,570,1.99,597,1100
11/9/2012,591,597,570,1.91,573,900
11/12/2012,573,573,501,1.71,513,1300
11/13/2012,507,528,453,1.66,498,1500
11/14/2012,492,501,456,1.62,486,1400
11/15/2012,486,486,435,1.48,444,1900
11/16/2012,432,492,414,1.45,435,2300
11/19/2012,465,474,417,1.47,441,1500
11/20/2012,441,456,429,1.46,438,2000
11/21/2012,441,471,435,1.52,456,1100
11/23/2012,459,483,459,1.6,480,300
11/26/2012,480,483,447,1.5,450,1400
11/27/2012,456,486,456,1.58,474,2000
11/28/2012,480,486,459,1.58,474,1200
11/29/2012,477,522,468,1.71,513,2600
11/30/2012,513,552,465,1.6,480,5000
12/3/2012,492,504,456,1.54,462,1200
12/4/2012,474,486,450,1.54,462,1800
12/5/2012,465,486,444,1.49,447,1200
12/6/2012,444,477,438,1.46,438,3000
12/7/2012,438,456,423,1.41,423,900
12/10/2012,432,444,411,1.4,420,1400
12/11/2012,432,444,408,1.45,435,900
12/12/2012,447,447,408,1.38,414,1200
12/13/2012,420,432,414,1.41,423,1400
12/14/2012,432,459,417,1.52,456,2700
12/17/2012,450,477,450,1.58,474,1000
12/18/2012,477,492,450,1.52,456,1100
12/19/2012,456,501,456,1.62,486,1900
12/20/2012,483,540,459,1.7,510,2300
12/21/2012,510,519,489,1.69,507,1100
12/24/2012,507,507,483,1.66,498,200
12/26/2012,489,498,462,1.57,471,1200
12/27/2012,474,480,456,1.56,468,800
12/28/2012,468,480,459,1.55,465,1500
12/31/2012,465,468,453,1.54,462,900
1/2/2013,486,573,486,1.82,546,4100
1/3/2013,543,588,531,1.82,546,2800
1/4/2013,558,666,549,2.18,654,10000
1/7/2013,663,729,630,2.21,663,10900
1/8/2013,675,675,603,2.03,609,3100
1/9/2013,630,630,561,1.95,585,2900
1/10/2013,582,621,573,2.07,621,3500
1/11/2013,624,624,594,2.03,609,1400
1/14/2013,615,615,564,1.92,576,2500
1/15/2013,570,588,546,1.93,579,2300
1/16/2013,582,585,555,1.88,564,1500
1/17/2013,570,612,555,2.01,603,4400
1/18/2013,609,675,609,2.12,636,7400
1/22/2013,666,675,606,2.07,621,2700
1/23/2013,627,627,564,1.93,579,2500
1/24/2013,576,645,570,2.12,636,3400
1/25/2013,645,654,612,2.07,621,1700
1/28/2013,630,630,600,2.03,609,1700
1/29/2013,597,735,597,2.38,714,9200
1/30/2013,741,762,648,2.33,699,16600
1/31/2013,696,711,663,2.3,690,3000
2/1/2013,705,789,696,2.53,759,12500
2/4/2013,750,762,717,2.45,735,4100
2/5/2013,747,771,672,2.34,702,4400
2/6/2013,693,729,672,2.3,690,3100
2/7/2013,690,717,675,2.29,687,1800
2/8/2013,693,741,684,2.43,729,4500
2/11/2013,732,741,693,2.43,729,1800
2/12/2013,738,804,720,2.52,756,8100
2/13/2013,765,795,756,2.59,777,3800
2/14/2013,771,780,726,2.53,759,3100
2/15/2013,774,825,753,2.52,756,7700
2/19/2013,771,771,690,2.37,711,5900
2/20/2013,714,720,603,2.08,624,8000
2/21/2013,633,651,603,2.03,609,5600
2/22/2013,630,666,615,2.1,630,10700
2/25/2013,639,642,570,1.93,579,5700
2/26/2013,591,600,525,1.92,576,7800
2/27/2013,570,585,540,1.9,570,4300
2/28/2013,573,618,564,1.98,594,5100
3/1/2013,585,618,570,1.97,591,3000
3/4/2013,588,609,546,1.93,579,3700
3/5/2013,588,588,540,1.86,558,4600
3/6/2013,603,618,582,1.96,588,4300
3/7/2013,606,636,594,2.1,630,6100
3/8/2013,636,636,573,1.98,594,5100
3/11/2013,609,609,570,1.92,576,2500
3/12/2013,573,594,573,1.95,585,2000
3/13/2013,579,585,576,1.94,582,800
3/14/2013,582,585,561,1.93,579,1600
3/15/2013,576,582,567,1.89,567,1600
3/18/2013,558,591,555,1.93,579,2000
3/19/2013,570,636,567,2.06,618,5000
3/20/2013,720,735,651,2.21,663,18200
3/21/2013,714,732,663,2.27,681,13300
3/22/2013,687,696,642,2.23,669,4400
3/25/2013,669,681,636,2.14,642,2500
3/26/2013,666,666,636,2.17,651,1500
3/27/2013,657,690,654,2.26,678,3300
3/28/2013,696,717,654,2.24,672,4600
4/1/2013,672,678,645,2.22,666,3000
4/2/2013,669,669,645,2.17,651,1500
4/3/2013,642,657,603,2.08,624,4400
4/4/2013,636,645,609,2.09,627,1700
4/5/2013,618,636,612,2.09,627,1000
4/8/2013,633,639,618,2.08,624,600
4/9/2013,627,657,618,2.17,651,3200
4/10/2013,645,657,639,2.19,657,1600
4/11/2013,678,702,624,2.18,654,9700
4/12/2013,645,648,618,2.09,627,4300
