Date,Open,High,Low,Close,Adj Close,Volume
8/15/2014,1.77,1.88,1.75,1.82,1.82,34900
8/18/2014,1.87,1.94,1.81,1.84,1.84,46700
8/19/2014,1.86,1.93,1.86,1.91,1.91,29200
8/20/2014,1.94,1.95,1.9,1.91,1.91,35900
8/21/2014,1.86,1.88,1.81,1.83,1.83,38800
8/22/2014,1.83,1.85,1.79,1.8,1.8,25700
8/25/2014,1.74,1.82,1.73,1.82,1.82,68300
8/26/2014,1.82,1.85,1.65,1.69,1.69,134500
8/27/2014,1.7,1.77,1.67,1.76,1.76,33900
8/28/2014,1.75,1.89,1.72,1.75,1.75,117200
8/29/2014,1.77,1.77,1.72,1.74,1.74,18200
9/2/2014,1.71,1.77,1.7,1.73,1.73,26100
9/3/2014,1.68,1.72,1.67,1.7,1.7,32400
9/4/2014,1.68,1.69,1.66,1.68,1.68,33900
9/5/2014,1.7,1.7,1.64,1.7,1.7,41600
9/8/2014,1.7,1.75,1.7,1.7,1.7,68200
9/9/2014,1.75,1.75,1.71,1.75,1.75,44200
9/10/2014,1.85,1.97,1.68,1.74,1.74,455400
9/11/2014,1.75,1.78,1.72,1.72,1.72,130200
